sequence_number,sequence_name,cue_number,cue_name,fixture_id,fixture_name,fixture_type,fixture_patch,dimmer,position,gobo,color,beam,focus,control,preset_refs,dimmer_value_count,hard_value_count,preset_value_count
11,QJU,51,catwalk,4,Spiider 4,3 Robin Spiider Mode 3,2.100,"[""P0.45 DIM=100.00"", ""P0.45 DIM2=100.00"", ""P0.45 SHUTTER=18.95"", ""P0.45 SHUTTER2=18.95""]","[""P0.45 PAN=-27.00"", ""P0.45 TILT=29.44"", ""P0.45 POSITIONMSPEED=0.00""]",[],"[""P0.45 COLORMIXER=0.00"", ""P0.45 COLORRGB1=35.61"", ""P0.45 COLORRGB2=48.29"", ""P0.45 COLORRGB3=100.00"", ""P0.45 COLORRGB5=0.00"", ""P0.45 COLORTEMPERATURE=0.00"", ""P0.45 COLORRGB31=0.00"", ""P0.45 COLORRGB32=0.00"", ""P0.45 COLORRGB33=0.00"", ""P0.45 COLORRGB35=0.00""]","[""P0.45 ZOOM=78.50""]",[],"[""P0.45 FIXTUREGLOBALRESET=0.00"", ""P0.45 MODE3=17.69"", ""P0.45 EFFECTMACROS=0.00"", ""P0.45 EFFECTMACRORATE=0.00"", ""P0.45 EFFECTMACROTIME=0.00"", ""P0.45 MACROS=0.00"", ""P0.45 EFFECTMACROS2=0.00""]","[""0.45""]",0,0,25
11,QJU,51,catwalk,5,Spiider 5,3 Robin Spiider Mode 3,4.001,"[""D DIM=58.00"", ""D DIM2=58.00"", ""P0.45 DIM=100.00"", ""P0.45 DIM2=100.00"", ""P0.45 SHUTTER=18.95"", ""P0.45 SHUTTER2=18.95""]","[""P0.45 PAN=-39.42"", ""P0.45 TILT=30.94"", ""P0.45 POSITIONMSPEED=0.00""]",[],"[""P0.45 COLORMIXER=0.00"", ""P0.45 COLORRGB1=35.61"", ""P0.45 COLORRGB2=48.29"", ""P0.45 COLORRGB3=100.00"", ""P0.45 COLORRGB5=0.00"", ""P0.45 COLORTEMPERATURE=0.00"", ""P0.45 COLORRGB31=0.00"", ""P0.45 COLORRGB32=0.00"", ""P0.45 COLORRGB33=0.00"", ""P0.45 COLORRGB35=0.00""]","[""P0.45 ZOOM=78.50""]",[],"[""P0.45 FIXTUREGLOBALRESET=0.00"", ""P0.45 MODE3=17.69"", ""P0.45 EFFECTMACROS=0.00"", ""P0.45 EFFECTMACRORATE=0.00"", ""P0.45 EFFECTMACROTIME=0.00"", ""P0.45 MACROS=0.00"", ""P0.45 EFFECTMACROS2=0.00""]","[""0.45""]",2,0,25
11,QJU,51,catwalk,6,Spiider 6,3 Robin Spiider Mode 3,4.034,"[""D DIM=58.00"", ""D DIM2=58.00"", ""P0.45 DIM=100.00"", ""P0.45 DIM2=100.00"", ""P0.45 SHUTTER=18.95"", ""P0.45 SHUTTER2=18.95""]","[""P0.45 PAN=0.00"", ""P0.45 TILT=24.15"", ""P0.45 POSITIONMSPEED=0.00""]",[],"[""P0.45 COLORMIXER=0.00"", ""P0.45 COLORRGB1=35.61"", ""P0.45 COLORRGB2=48.29"", ""P0.45 COLORRGB3=100.00"", ""P0.45 COLORRGB5=0.00"", ""P0.45 COLORTEMPERATURE=0.00"", ""P0.45 COLORRGB31=0.00"", ""P0.45 COLORRGB32=0.00"", ""P0.45 COLORRGB33=0.00"", ""P0.45 COLORRGB35=0.00""]","[""P0.45 ZOOM=88.00""]",[],"[""P0.45 FIXTUREGLOBALRESET=0.00"", ""P0.45 MODE3=17.69"", ""P0.45 EFFECTMACROS=0.00"", ""P0.45 EFFECTMACRORATE=0.00"", ""P0.45 EFFECTMACROTIME=0.00"", ""P0.45 MACROS=0.00"", ""P0.45 EFFECTMACROS2=0.00""]","[""0.45""]",2,0,25
11,QJU,51,catwalk,7,Spiider 7,3 Robin Spiider Mode 3,4.067,"[""D DIM=58.00"", ""D DIM2=58.00"", ""P0.45 DIM=100.00"", ""P0.45 DIM2=100.00"", ""P0.45 SHUTTER=18.95"", ""P0.45 SHUTTER2=18.95""]","[""P0.45 PAN=0.00"", ""P0.45 TILT=24.15"", ""P0.45 POSITIONMSPEED=0.00""]",[],"[""P0.45 COLORMIXER=0.00"", ""P0.45 COLORRGB1=35.61"", ""P0.45 COLORRGB2=48.29"", ""P0.45 COLORRGB3=100.00"", ""P0.45 COLORRGB5=0.00"", ""P0.45 COLORTEMPERATURE=0.00"", ""P0.45 COLORRGB31=0.00"", ""P0.45 COLORRGB32=0.00"", ""P0.45 COLORRGB33=0.00"", ""P0.45 COLORRGB35=0.00""]","[""P0.45 ZOOM=88.00""]",[],"[""P0.45 FIXTUREGLOBALRESET=0.00"", ""P0.45 MODE3=17.69"", ""P0.45 EFFECTMACROS=0.00"", ""P0.45 EFFECTMACRORATE=0.00"", ""P0.45 EFFECTMACROTIME=0.00"", ""P0.45 MACROS=0.00"", ""P0.45 EFFECTMACROS2=0.00""]","[""0.45""]",2,0,25
11,QJU,51,catwalk,8,Spiider 8,3 Robin Spiider Mode 3,4.100,"[""P0.45 DIM=100.00"", ""P0.45 DIM2=100.00"", ""P0.45 SHUTTER=18.95"", ""P0.45 SHUTTER2=18.95""]","[""P0.45 PAN=24.03"", ""P0.45 TILT=27.95"", ""P0.45 POSITIONMSPEED=0.00""]",[],"[""P0.45 COLORMIXER=0.00"", ""P0.45 COLORRGB1=35.61"", ""P0.45 COLORRGB2=48.29"", ""P0.45 COLORRGB3=100.00"", ""P0.45 COLORRGB5=0.00"", ""P0.45 COLORTEMPERATURE=0.00"", ""P0.45 COLORRGB31=0.00"", ""P0.45 COLORRGB32=0.00"", ""P0.45 COLORRGB33=0.00"", ""P0.45 COLORRGB35=0.00""]","[""P0.45 ZOOM=78.50""]",[],"[""P0.45 FIXTUREGLOBALRESET=0.00"", ""P0.45 MODE3=17.69"", ""P0.45 EFFECTMACROS=0.00"", ""P0.45 EFFECTMACRORATE=0.00"", ""P0.45 EFFECTMACROTIME=0.00"", ""P0.45 MACROS=0.00"", ""P0.45 EFFECTMACROS2=0.00""]","[""0.45""]",0,0,25
11,QJU,51,catwalk,9,,,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,51,catwalk,11,Esprite 1,11 Robin Esprite Mode 2,2.133,[],[],[],[],[],[],[],[],0,0,0
11,QJU,51,catwalk,12,Esprite 2,11 Robin Esprite Mode 2,2.175,[],[],[],[],[],[],[],[],0,0,0
11,QJU,51,catwalk,13,Esprite 3,11 Robin Esprite Mode 2,3.001,[],[],[],[],[],[],[],[],0,0,0
11,QJU,51,catwalk,14,Esprite 4,11 Robin Esprite Mode 2,3.043,[],[],[],[],[],[],[],[],0,0,0
11,QJU,51,catwalk,15,Esprite 5,11 Robin Esprite Mode 2,3.085,[],[],[],[],[],[],[],[],0,0,0
11,QJU,51,catwalk,16,Esprite 6,11 Robin Esprite Mode 2,3.127,[],[],[],[],[],[],[],[],0,0,0
11,QJU,51,catwalk,17,Esprite 7,11 Robin Esprite Mode 2,4.133,[],[],[],[],[],[],[],[],0,0,0
11,QJU,51,catwalk,18,Esprite 8,11 Robin Esprite Mode 2,4.175,[],[],[],[],[],[],[],[],0,0,0
11,QJU,51,catwalk,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,"[""D DIM=30.00"", ""P0.34 DIM=100.00"", ""P0.34 SHUTTER=18.95""]","[""P0.34 PAN=0.00"", ""P0.34 TILT=60.19"", ""P0.34 POSITIONMSPEED=0.00""]",[],"[""P0.34 COLORMIXER=0.00"", ""P0.34 COLORRGB1=30.77"", ""P0.34 COLORRGB2=50.70"", ""P0.34 COLORRGB3=100.00"", ""P0.34 COLORRGB5=0.00"", ""P0.34 COLORTEMPERATURE=0.00"", ""P0.34 COLORMODE2=17.70""]","[""P0.34 ZOOM=44.50""]",[],"[""P0.34 FIXTUREGLOBALRESET=0.00""]","[""0.34""]",1,0,14
11,QJU,51,catwalk,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,"[""D DIM=30.00"", ""P0.34 DIM=100.00"", ""P0.34 SHUTTER=18.95""]","[""P0.34 PAN=0.00"", ""P0.34 TILT=60.19"", ""P0.34 POSITIONMSPEED=0.00""]",[],"[""P0.34 COLORMIXER=0.00"", ""P0.34 COLORRGB1=30.77"", ""P0.34 COLORRGB2=50.70"", ""P0.34 COLORRGB3=100.00"", ""P0.34 COLORRGB5=0.00"", ""P0.34 COLORTEMPERATURE=0.00"", ""P0.34 COLORMODE2=17.70""]","[""P0.34 ZOOM=44.50""]",[],"[""P0.34 FIXTUREGLOBALRESET=0.00""]","[""0.34""]",1,0,14
11,QJU,51,catwalk,43,RLB350M1 3,12 Robin LEDBeam 350 Mode 1,13.045,"[""D DIM=30.00"", ""P0.34 DIM=100.00"", ""P0.34 SHUTTER=18.95""]","[""P0.34 PAN=0.00"", ""P0.34 TILT=60.19"", ""P0.34 POSITIONMSPEED=0.00""]",[],"[""P0.34 COLORMIXER=0.00"", ""P0.34 COLORRGB1=30.77"", ""P0.34 COLORRGB2=50.70"", ""P0.34 COLORRGB3=100.00"", ""P0.34 COLORRGB5=0.00"", ""P0.34 COLORTEMPERATURE=0.00"", ""P0.34 COLORMODE2=17.70""]","[""P0.34 ZOOM=44.50""]",[],"[""P0.34 FIXTUREGLOBALRESET=0.00""]","[""0.34""]",1,0,14
11,QJU,51,catwalk,44,RLB350M1 4,12 Robin LEDBeam 350 Mode 1,13.067,"[""D DIM=30.00"", ""P0.34 DIM=100.00"", ""P0.34 SHUTTER=18.95""]","[""P0.34 PAN=0.00"", ""P0.34 TILT=60.19"", ""P0.34 POSITIONMSPEED=0.00""]",[],"[""P0.34 COLORMIXER=0.00"", ""P0.34 COLORRGB1=30.77"", ""P0.34 COLORRGB2=50.70"", ""P0.34 COLORRGB3=100.00"", ""P0.34 COLORRGB5=0.00"", ""P0.34 COLORTEMPERATURE=0.00"", ""P0.34 COLORMODE2=17.70""]","[""P0.34 ZOOM=44.50""]",[],"[""P0.34 FIXTUREGLOBALRESET=0.00""]","[""0.34""]",1,0,14
11,QJU,51,catwalk,45,RLB350M1 5,12 Robin LEDBeam 350 Mode 1,13.089,"[""D DIM=30.00"", ""P0.34 DIM=100.00"", ""P0.34 SHUTTER=18.95""]","[""P0.34 PAN=0.00"", ""P0.34 TILT=60.19"", ""P0.34 POSITIONMSPEED=0.00""]",[],"[""P0.34 COLORMIXER=0.00"", ""P0.34 COLORRGB1=30.77"", ""P0.34 COLORRGB2=50.70"", ""P0.34 COLORRGB3=100.00"", ""P0.34 COLORRGB5=0.00"", ""P0.34 COLORTEMPERATURE=0.00"", ""P0.34 COLORMODE2=17.70""]","[""P0.34 ZOOM=44.50""]",[],"[""P0.34 FIXTUREGLOBALRESET=0.00""]","[""0.34""]",1,0,14
11,QJU,51,catwalk,46,RLB350M1 6,12 Robin LEDBeam 350 Mode 1,13.111,"[""P0.34 DIM=100.00"", ""P0.34 SHUTTER=18.95""]","[""P0.34 PAN=0.00"", ""P0.34 TILT=60.19"", ""P0.34 POSITIONMSPEED=0.00""]",[],"[""P0.34 COLORMIXER=0.00"", ""P0.34 COLORRGB1=30.77"", ""P0.34 COLORRGB2=50.70"", ""P0.34 COLORRGB3=100.00"", ""P0.34 COLORRGB5=0.00"", ""P0.34 COLORTEMPERATURE=0.00"", ""P0.34 COLORMODE2=17.70""]","[""P0.34 ZOOM=44.50""]",[],"[""P0.34 FIXTUREGLOBALRESET=0.00""]","[""0.34""]",0,0,14
11,QJU,51,catwalk,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,"[""D DIM=30.00"", ""P0.34 DIM=100.00"", ""P0.34 SHUTTER=18.95""]","[""P0.34 PAN=0.00"", ""P0.34 TILT=61.45"", ""P0.34 POSITIONMSPEED=0.00""]",[],"[""P0.34 COLORMIXER=0.00"", ""P0.34 COLORRGB1=30.77"", ""P0.34 COLORRGB2=50.70"", ""P0.34 COLORRGB3=100.00"", ""P0.34 COLORRGB5=0.00"", ""P0.34 COLORTEMPERATURE=0.00"", ""P0.34 COLORMODE2=17.70""]","[""P0.34 ZOOM=44.50""]",[],"[""P0.34 FIXTUREGLOBALRESET=0.00""]","[""0.34""]",1,0,14
11,QJU,51,catwalk,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,"[""D DIM=30.00"", ""P0.34 DIM=100.00"", ""P0.34 SHUTTER=18.95""]","[""P0.34 PAN=0.00"", ""P0.34 TILT=61.45"", ""P0.34 POSITIONMSPEED=0.00""]",[],"[""P0.34 COLORMIXER=0.00"", ""P0.34 COLORRGB1=30.77"", ""P0.34 COLORRGB2=50.70"", ""P0.34 COLORRGB3=100.00"", ""P0.34 COLORRGB5=0.00"", ""P0.34 COLORTEMPERATURE=0.00"", ""P0.34 COLORMODE2=17.70""]","[""P0.34 ZOOM=44.50""]",[],"[""P0.34 FIXTUREGLOBALRESET=0.00""]","[""0.34""]",1,0,14
11,QJU,51,catwalk,49,RLB350M1 9,12 Robin LEDBeam 350 Mode 1,5.045,"[""D DIM=30.00"", ""P0.34 DIM=100.00"", ""P0.34 SHUTTER=18.95""]","[""P0.34 PAN=0.00"", ""P0.34 TILT=61.45"", ""P0.34 POSITIONMSPEED=0.00""]",[],"[""P0.34 COLORMIXER=0.00"", ""P0.34 COLORRGB1=30.77"", ""P0.34 COLORRGB2=50.70"", ""P0.34 COLORRGB3=100.00"", ""P0.34 COLORRGB5=0.00"", ""P0.34 COLORTEMPERATURE=0.00"", ""P0.34 COLORMODE2=17.70""]","[""P0.34 ZOOM=44.50""]",[],"[""P0.34 FIXTUREGLOBALRESET=0.00""]","[""0.34""]",1,0,14
11,QJU,51,catwalk,50,RLB350M1 10,12 Robin LEDBeam 350 Mode 1,5.067,"[""D DIM=30.00"", ""P0.34 DIM=100.00"", ""P0.34 SHUTTER=18.95""]","[""P0.34 PAN=0.00"", ""P0.34 TILT=63.39"", ""P0.34 POSITIONMSPEED=0.00""]",[],"[""P0.34 COLORMIXER=0.00"", ""P0.34 COLORRGB1=30.77"", ""P0.34 COLORRGB2=50.70"", ""P0.34 COLORRGB3=100.00"", ""P0.34 COLORRGB5=0.00"", ""P0.34 COLORTEMPERATURE=0.00"", ""P0.34 COLORMODE2=17.70""]","[""P0.34 ZOOM=44.50""]",[],"[""P0.34 FIXTUREGLOBALRESET=0.00""]","[""0.34""]",1,0,14
11,QJU,51,catwalk,51,RLB350M1 11,12 Robin LEDBeam 350 Mode 1,5.089,"[""D DIM=30.00"", ""P0.34 DIM=100.00"", ""P0.34 SHUTTER=18.95""]","[""P0.34 PAN=0.00"", ""P0.34 TILT=66.58"", ""P0.34 POSITIONMSPEED=0.00""]",[],"[""P0.34 COLORMIXER=0.00"", ""P0.34 COLORRGB1=30.77"", ""P0.34 COLORRGB2=50.70"", ""P0.34 COLORRGB3=100.00"", ""P0.34 COLORRGB5=0.00"", ""P0.34 COLORTEMPERATURE=0.00"", ""P0.34 COLORMODE2=17.70""]","[""P0.34 ZOOM=44.50""]",[],"[""P0.34 FIXTUREGLOBALRESET=0.00""]","[""0.34""]",1,0,14
11,QJU,51,catwalk,52,RLB350M1 12,12 Robin LEDBeam 350 Mode 1,5.111,"[""P0.34 DIM=100.00"", ""P0.34 SHUTTER=18.95""]","[""P0.34 PAN=0.00"", ""P0.34 TILT=61.45"", ""P0.34 POSITIONMSPEED=0.00""]",[],"[""P0.34 COLORMIXER=0.00"", ""P0.34 COLORRGB1=30.77"", ""P0.34 COLORRGB2=50.70"", ""P0.34 COLORRGB3=100.00"", ""P0.34 COLORRGB5=0.00"", ""P0.34 COLORTEMPERATURE=0.00"", ""P0.34 COLORMODE2=17.70""]","[""P0.34 ZOOM=44.50""]",[],"[""P0.34 FIXTUREGLOBALRESET=0.00""]","[""0.34""]",0,0,14
11,QJU,52,Flash,1,Spiider 1,3 Robin Spiider Mode 3,2.001,"[""D DIM=58.00"", ""D DIM2=100.00""]",[],[],"[""H COLORRGB1=99.40"", ""H COLORRGB2=99.40"", ""H COLORRGB3=99.40"", ""H COLORRGB5=100.00"", ""H COLORRGB31=0.00"", ""H COLORRGB32=0.00"", ""H COLORRGB33=0.00"", ""H COLORRGB35=0.00""]",[],[],[],[],2,8,0
11,QJU,52,Flash,5,Spiider 5,3 Robin Spiider Mode 3,4.001,"[""D DIM=58.00"", ""D DIM2=100.00""]",[],[],"[""H COLORRGB1=99.40"", ""H COLORRGB2=99.40"", ""H COLORRGB3=99.40"", ""H COLORRGB5=100.00"", ""H COLORRGB31=0.00"", ""H COLORRGB32=0.00"", ""H COLORRGB33=0.00"", ""H COLORRGB35=0.00""]",[],[],[],[],2,8,0
11,QJU,52,Flash,41,RLB350M1 1,12 Robin LEDBeam 350 Mode 1,13.001,"[""D DIM=100.00""]",[],[],"[""H COLORRGB1=97.02"", ""H COLORRGB2=97.02"", ""H COLORRGB3=97.02"", ""H COLORRGB5=100.00""]",[],[],[],[],1,4,0
11,QJU,52,Flash,42,RLB350M1 2,12 Robin LEDBeam 350 Mode 1,13.023,"[""D DIM=100.00""]",[],[],"[""H COLORRGB1=97.02"", ""H COLORRGB2=97.02"", ""H COLORRGB3=97.02"", ""H COLORRGB5=100.00""]",[],[],[],[],1,4,0
11,QJU,52,Flash,47,RLB350M1 7,12 Robin LEDBeam 350 Mode 1,5.001,"[""D DIM=100.00""]",[],[],"[""H COLORRGB1=97.02"", ""H COLORRGB2=97.02"", ""H COLORRGB3=97.02"", ""H COLORRGB5=100.00""]",[],[],[],[],1,4,0
11,QJU,52,Flash,48,RLB350M1 8,12 Robin LEDBeam 350 Mode 1,5.023,"[""D DIM=100.00""]",[],[],"[""H COLORRGB1=97.02"", ""H COLORRGB2=97.02"", ""H COLORRGB3=97.02"", ""H COLORRGB5=100.00""]",[],[],[],[],1,4,0
11,QJU,53,catwalk,1,Spiider 1,3 Robin Spiider Mode 3,2.001,"[""D DIM=58.00"", ""D DIM2=58.00"", ""P0.45 DIM=100.00"", ""P0.45 DIM2=100.00"", ""P0.45 SHUTTER=18.95"", ""P0.45 SHUTTER2=18.95""]","[""P0.45 PAN=33.75"", ""P0.45 TILT=24.15"", ""P0.45 POSITIONMSPEED=0.00""]",[],"[""P0.45 COLORMIXER=0.00"", ""P0.45 COLORRGB1=35.61"", ""P0.45 COLORRGB2=48.29"", ""P0.45 COLORRGB3=100.00"", ""P0.45 COLORRGB5=0.00"", ""P0.45 COLORTEMPERATURE=0.00"", ""P0.45 COLORRGB31=0.00"", ""P0.45 COLORRGB32=0.00"", ""P0.45 COLORRGB33=0.00"", ""P0.45 COLORRGB35=0.00""]","[""P0.45 ZOOM=78.50""]",[],"[""P0.45 FIXTUREGLOBALRESET=0.00"", ""P0.45 MODE3=17.69"", ""P0.45 EFFECTMACROS=0.00"", ""P0.45 EFFECTMACRORATE=0.00"", ""P0.45 EFFECTMACROTIME=0.00"", ""P0.45 MACROS=0.00"", ""P0.45 EFFECTMACROS2=0.00""]","[""0.45""]",2,0,25
11,QJU,53,catwalk,2,Spiider 2,3 Robin Spiider Mode 3,2.034,"[""D DIM=58.00"", ""D DIM2=58.00"", ""P0.45 DIM=100.00"", ""P0.45 DIM2=100.00"", ""P0.45 SHUTTER=18.95"", ""P0.45 SHUTTER2=18.95""]","[""P0.45 PAN=0.00"", ""P0.45 TILT=24.15"", ""P0.45 POSITIONMSPEED=0.00""]",[],"[""P0.45 COLORMIXER=0.00"", ""P0.45 COLORRGB1=35.61"", ""P0.45 COLORRGB2=48.29"", ""P0.45 COLORRGB3=100.00"", ""P0.45 COLORRGB5=0.00"", ""P0.45 COLORTEMPERATURE=0.00"", ""P0.45 COLORRGB31=0.00"", ""P0.45 COLORRGB32=0.00"", ""P0.45 COLORRGB33=0.00"", ""P0.45 COLORRGB35=0.00""]","[""P0.45 ZOOM=88.00""]",[],"[""P0.45 FIXTUREGLOBALRESET=0.00"", ""P0.45 MODE3=17.69"", ""P0.45 EFFECTMACROS=0.00"", ""P0.45 EFFECTMACRORATE=0.00"", ""P0.45 EFFECTMACROTIME=0.00"", ""P0.45 MACROS=0.00"", ""P0.45 EFFECTMACROS2=0.00""]","[""0.45""]",2,0,25
11,QJU,53,catwalk,3,Spiider 3,3 Robin Spiider Mode 3,2.067,"[""D DIM=58.00"", ""D DIM2=58.00"", ""P0.45 DIM=100.00"", ""P0.45 DIM2=100.00"", ""P0.45 SHUTTER=18.95"", ""P0.45 SHUTTER2=18.95""]","[""P0.45 PAN=0.00"", ""P0.45 TILT=24.15"", ""P0.45 POSITIONMSPEED=0.00""]",[],"[""P0.45 COLORMIXER=0.00"", ""P0.45 COLORRGB1=35.61"", ""P0.45 COLORRGB2=48.29"", ""P0.45 COLORRGB3=100.00"", ""P0.45 COLORRGB5=0.00"", ""P0.45 COLORTEMPERATURE=0.00"", ""P0.45 COLORRGB31=0.00"", ""P0.45 COLORRGB32=0.00"", ""P0.45 COLORRGB33=0.00"", ""P0.45 COLORRGB35=0.00""]","[""P0.45 ZOOM=88.00""]",[],"[""P0.45 FIXTUREGLOBALRESET=0.00"", ""P0.45 MODE3=17.69"", ""P0.45 EFFECTMACROS=0.00"", ""P0.45 EFFECTMACRORATE=0.00"", ""P0.45 EFFECTMACROTIME=0.00"", ""P0.45 MACROS=0.00"", ""P0.45 EFFECTMACROS2=0.00""]","[""0.45""]",2,0,25
11,QJU,53,catwalk,4,Spiider 4,3 Robin Spiider Mode 3,2.100,"[""P0.45 DIM=100.00"", ""P0.45 DIM2=100.00"", ""P0.45 SHUTTER=18.95"", ""P0.45 SHUTTER2=18.95""]","[""P0.45 PAN=-27.00"", ""P0.45 TILT=29.44"", ""P0.45 POSITIONMSPEED=0.00""]",[],"[""P0.45 COLORMIXER=0.00"", ""P0.45 COLORRGB1=35.61"", ""P0.45 COLORRGB2=48.29"", ""P0.45 COLORRGB3=100.00"", ""P0.45 COLORRGB5=0.00"", ""P0.45 COLORTEMPERATURE=0.00"", ""P0.45 COLORRGB31=0.00"", ""P0.45 COLORRGB32=0.00"", ""P0.45 COLORRGB33=0.00"", ""P0.45 COLORRGB35=0.00""]","[""P0.45 ZOOM=78.50""]",[],"[""P0.45 FIXTUREGLOBALRESET=0.00"", ""P0.45 MODE3=17.69"", ""P0.45 EFFECTMACROS=0.00"", ""P0.45 EFFECTMACRORATE=0.00"", ""P0.45 EFFECTMACROTIME=0.00"", ""P0.45 MACROS=0.00"", ""P0.45 EFFECTMACROS2=0.00""]","[""0.45""]",0,0,25
11,QJU,53,catwalk,5,Spiider 5,3 Robin Spiider Mode 3,4.001,"[""D DIM=58.00"", ""D DIM2=58.00"", ""P0.45 DIM=100.00"", ""P0.45 DIM2=100.00"", ""P0.45 SHUTTER=18.95"", ""P0.45 SHUTTER2=18.95""]","[""P0.45 PAN=-39.42"", ""P0.45 TILT=30.94"", ""P0.45 POSITIONMSPEED=0.00""]",[],"[""P0.45 COLORMIXER=0.00"", ""P0.45 COLORRGB1=35.61"", ""P0.45 COLORRGB2=48.29"", ""P0.45 COLORRGB3=100.00"", ""P0.45 COLORRGB5=0.00"", ""P0.45 COLORTEMPERATURE=0.00"", ""P0.45 COLORRGB31=0.00"", ""P0.45 COLORRGB32=0.00"", ""P0.45 COLORRGB33=0.00"", ""P0.45 COLORRGB35=0.00""]","[""P0.45 ZOOM=78.50""]",[],"[""P0.45 FIXTUREGLOBALRESET=0.00"", ""P0.45 MODE3=17.69"", ""P0.45 EFFECTMACROS=0.00"", ""P0.45 EFFECTMACRORATE=0.00"", ""P0.45 EFFECTMACROTIME=0.00"", ""P0.45 MACROS=0.00"", ""P0.45 EFFECTMACROS2=0.00""]","[""0.45""]",2,0,25
11,QJU,53,catwalk,6,Spiider 6,3 Robin Spiider Mode 3,4.034,"[""D DIM=58.00"", ""D DIM2=58.00"", ""P0.45 DIM=100.00"", ""P0.45 DIM2=100.00"", ""P0.45 SHUTTER=18.95"", ""P0.45 SHUTTER2=18.95""]","[""P0.45 PAN=0.00"", ""P0.45 TILT=24.15"", ""P0.45 POSITIONMSPEED=0.00""]",[],"[""P0.45 COLORMIXER=0.00"", ""P0.45 COLORRGB1=35.61"", ""P0.45 COLORRGB2=48.29"", ""P0.45 COLORRGB3=100.00"", ""P0.45 COLORRGB5=0.00"", ""P0.45 COLORTEMPERATURE=0.00"", ""P0.45 COLORRGB31=0.00"", ""P0.45 COLORRGB32=0.00"", ""P0.45 COLORRGB33=0.00"", ""P0.45 COLORRGB35=0.00""]","[""P0.45 ZOOM=88.00""]",[],"[""P0.45 FIXTUREGLOBALRESET=0.00"", ""P0.45 MODE3=17.69"", ""P0.45 EFFECTMACROS=0.00"", ""P0.45 EFFECTMACRORATE=0.00"", ""P0.45 EFFECTMACROTIME=0.00"", ""P0.45 MACROS=0.00"", ""P0.45 EFFECTMACROS2=0.00""]","[""0.45""]",2,0,25
11,QJU,53,catwalk,7,Spiider 7,3 Robin Spiider Mode 3,4.067,"[""D DIM=58.00"", ""D DIM2=58.00"", ""P0.45 DIM=100.00"", ""P0.45 DIM2=100.00"", ""P0.45 SHUTTER=18.95"", ""P0.45 SHUTTER2=18.95""]","[""P0.45 PAN=0.00"", ""P0.45 TILT=24.15"", ""P0.45 POSITIONMSPEED=0.00""]",[],"[""P0.45 COLORMIXER=0.00"", ""P0.45 COLORRGB1=35.61"", ""P0.45 COLORRGB2=48.29"", ""P0.45 COLORRGB3=100.00"", ""P0.45 COLORRGB5=0.00"", ""P0.45 COLORTEMPERATURE=0.00"", ""P0.45 COLORRGB31=0.00"", ""P0.45 COLORRGB32=0.00"", ""P0.45 COLORRGB33=0.00"", ""P0.45 COLORRGB35=0.00""]","[""P0.45 ZOOM=88.00""]",[],"[""P0.45 FIXTUREGLOBALRESET=0.00"", ""P0.45 MODE3=17.69"", ""P0.45 EFFECTMACROS=0.00"", ""P0.45 EFFECTMACRORATE=0.00"", ""P0.45 EFFECTMACROTIME=0.00"", ""P0.45 MACROS=0.00"", ""P0.45 EFFECTMACROS2=0.00""]","[""0.45""]",2,0,25
11,QJU,53,catwalk,8,Spiider 8,3 Robin Spiider Mode 3,4.100,"[""P0.45 DIM=100.00"", ""P0.45 DIM2=100.00"", ""P0.45 SHUTTER=18.95"", ""P0.45 SHUTTER2=18.95""]","[""P0.45 PAN=24.03"", ""P0.45 TILT=27.95"", ""P0.45 POSITIONMSPEED=0.00""]",[],"[""P0.45 COLORMIXER=0.00"", ""P0.45 COLORRGB1=35.61"", ""P0.45 COLORRGB2=48.29"", ""P0.45 COLORRGB3=100.00"", ""P0.45 COLORRGB5=0.00"", ""P0.45 COLORTEMPERATURE=0.00"", ""P0.45 COLORRGB31=0.00"", ""P0.45 COLORRGB32=0.00"", ""P0.45 COLORRGB33=0.00"", ""P0.45 COLORRGB35=0.00""]","[""P0.45 ZOOM=78.50""]",[],"[""P0.45 FIXTUREGLOBALRESET=0.00"", ""P0.45 MODE3=17.69"", ""P0.45 EFFECTMACROS=0.00"", ""P0.45 EFFECTMACRORATE=0.00"", ""P0.45 EFFECTMACROTIME=0.00"", ""P0.45 MACROS=0.00"", ""P0.45 EFFECTMACROS2=0.00""]","[""0.45""]",0,0,25
11,QJU,53,catwalk,9,,,,[],[],[],[],[],[],[],[],0,0,0
11,QJU,53,catwalk,11,Esprite 1,11 Robin Esprite Mode 2,2.133,[],[],[],[],[],[],[],[],0,0,0
11,QJU,53,catwalk,12,Esprite 2,11 Robin Esprite Mode 2,2.175,[],[],[],[],[],[],[],[],0,0,0
11,QJU,53,catwalk,13,Esprite 3,11 Robin Esprite Mode 2,3.001,[],[],[],[],[],[],[],[],0,0,0
11,QJU,53,catwalk,14,Esprite 4,11 Robin Esprite Mode 2,3.043,[],[],[],[],[],[],[],[],0,0,0
